train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G2337/G2340,1,南宁,始发站,06:06,,0分,1,0,0,0,0,0/0/0,0/0,0/0
G2337/G2340,2,南宁东,06:17,06:20,3分钟,11分,1,11,0,0,0,0/0/0,0/0,7/12
G2337/G2340,3,来宾北,07:02,07:04,2分钟,56分,1,157,0,0,0,0/0/0,0/0,58/93
G2337/G2340,4,柳州,07:30,07:33,3分钟,1小时24分,1,223,0,0,0,0/0/0,0/0,65.5/78.5
G2337/G2340,5,桂林北,08:47,08:51,4分钟,2小时41分,1,387,0,0,0,0/0/0,0/0,131/209
G2337/G2340,6,东安东,09:52,09:54,2分钟,3小时46分,1,557,0,0,0,0/0/0,0/0,181/289
G2337/G2340,7,永州,10:11,10:15,4分钟,4小时5分,1,586,0,0,0,0/0/0,0/0,189.5/302
G2337/G2340,8,祁阳,10:32,10:34,2分钟,4小时26分,1,619,0,0,0,0/0/0,0/0,199/317
G2337/G2340,9,衡阳东,11:14,11:17,3分钟,5小时8分,1,721,0,0,0,0/0/0,0/0,229/366
G2337/G2340,10,长沙南,11:59,12:06,7分钟,5小时53分,1,898,0,0,0,0/0/0,0/0,310.5/496
G2337/G2340,11,萍乡北,12:33,12:35,2分钟,6小时27分,1,1003,0,0,0,0/0/0,0/0,358.5/577
G2337/G2340,12,宜春,12:53,12:55,2分钟,6小时47分,1,1064,0,0,0,0/0/0,0/0,386.5/624.5
G2337/G2340,13,南昌西,13:37,13:43,6分钟,7小时31分,1,1240,0,0,0,0/0/0,0/0,467.5/760.5
G2337/G2340,14,抚州东,14:09,14:11,2分钟,8小时3分,1,1337,0,0,0,0/0/0,0/0,512/835.5
G2337/G2340,15,鹰潭北,14:25,14:27,2分钟,8小时19分,1,1380,0,0,0,0/0/0,0/0,532/868.5
G2337/G2340,16,上饶,14:57,15:00,3分钟,8小时51分,1,1481,0,0,0,0/0/0,0/0,574.5/940.5
G2337/G2340,17,武夷山北,15:22,15:24,2分钟,9小时16分,1,1561,0,0,0,0/0/0,0/0,607.5/996
G2337/G2340,18,南平市,15:37,15:39,2分钟,9小时31分,1,1596,0,0,0,0/0/0,0/0,629.5/1032.5
G2337/G2340,19,建瓯西,15:55,15:57,2分钟,9小时49分,1,1647,0,0,0,0/0/0,0/0,650.5/1068
G2337/G2340,20,延平,16:13,16:19,6分钟,10小时7分,1,1700,0,0,0,0/0/0,0/0,672.5/1105
G2337/G2340,21,福州,16:58,终点站,,10小时52分,1,1821,0,0,0,0/0/0,0/0,715/1177
