train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
2702,1,银川,始发站,06:45,,0分,1,0,-,-,0,0/0/0,0/0,0/0
2702,2,石嘴山,07:21,07:27,6分钟,36分,1,55,9,-,0,55/60/63,84.5/90.5,0/0
2702,3,惠农,08:12,08:24,12分钟,1小时27分,1,102,14.5,-,0,60.5/65.5/68.5,94.5/100.5,0/0
2702,4,乌海西,08:41,08:46,5分钟,1小时56分,1,124,17.5,-,0,63.5/68.5/71.5,97.5/103.5,0/0
2702,5,乌海,09:09,09:13,4分钟,2小时24分,1,150,20.5,-,0,66.5/71.5/74.5,101.5/107.5,0/0
2702,6,巴彦高勒,10:19,10:21,2分钟,3小时34分,1,233,32.5,-,0,78.5/83.5/86.5,120.5/126.5,0/0
2702,7,临河,11:05,11:11,6分钟,4小时20分,1,293,38.5,-,0,84.5/89.5/92.5,130.5/136.5,0/0
2702,8,五原,11:46,11:48,2分钟,5小时1分,1,350,45.5,-,0,91.5/96.5/99.5,143.5/149.5,0/0
2702,9,乌拉特前旗,12:22,12:24,2分钟,5小时37分,1,407,54.5,-,0,102.5/106.5/109.5,158.5/166.5,0/0
2702,10,包头,13:31,13:38,7分钟,6小时46分,1,511,63,-,0,120/123/127,188/195,0/0
2702,11,包头东,13:53,13:57,4分钟,7小时8分,1,527,66,-,0,124/129/133,196/205,0/0
2702,12,察素齐,15:21,15:23,2分钟,8小时36分,1,625,75,-,0,141/145/150,222/233,0/0
2702,13,呼和浩特,15:57,终点站,,9小时12分,1,676,82,-,0,152/157/163,240/252,0/0
